Key,x_position,y_position,vector_x,vector_y,vector_z,gaze_pitch,gaze_yaw,roll,pitch,yaw,distance
pt15,692.6757008095325,282.0714159826788,0.012291920701002275,0.05597657762152966,-0.9983563803461852,-3.2088989212524175,-0.7053990023368591,3.3831883819008577,10.174988719155072,3.218820808385929,0.776540005602139
pt15,692.6757008095325,282.0714159826788,0.004079166761519432,0.06101488959411474,-0.9981284534680643,-3.498068399577819,-0.23415597197894134,3.277438850020664,10.157396958187606,3.2986038246259706,0.7750430508262007
pt15,692.6757008095325,282.0714159826788,0.0526016008893289,0.06459997079983304,-0.9965239109781437,-3.7038848844514365,-3.0215584746419997,3.36192396801799,10.54577841743432,3.2192484059292648,0.7757129931227934
pt15,692.6757008095325,282.0714159826788,0.03181476834971682,0.00560239503222222,-0.9994780963637628,-0.3209952696969904,-1.823188194942178,3.2654480050792856,9.628670555484938,3.3817479616153707,0.7765674345418682
pt15,692.6757008095325,282.0714159826788,0.021865014997535518,0.04600468628796104,-0.9987019118483007,-2.636805023191488,-1.2542010386365925,3.507309606800121,9.990446651708602,3.3916147796921545,0.7768444933551956
pt15,692.6757008095325,282.0714159826788,0.059012857036548794,0.050785188437290144,-0.9969645859194592,-2.911029197916754,-3.3875295291702403,3.300626062159367,9.734407305598381,2.8837552666826776,0.778251251343162
pt15,692.6757008095325,282.0714159826788,0.06562159934530085,0.06208918862729652,-0.9959110154658914,-3.5597381366125753,-3.7698283118457776,3.126079278273956,9.742498868045594,3.033770066326586,0.7787156446718164
pt15,692.6757008095325,282.0714159826788,0.016002220941972057,0.057290466237889186,-0.9982292927783728,-3.284300215708283,-0.9184074272734308,3.37582228797471,9.996395427820135,3.3597619128712948,0.7783828865133698
pt15,692.6757008095325,282.0714159826788,0.03650714541041376,0.04452991073507876,-0.9983407616767732,-2.55221989322794,-2.094248612359232,3.3244988838462453,10.112044478419516,3.0052725341070854,0.7785720891939686
pt15,692.6757008095325,282.0714159826788,0.05497201340762435,0.04966081793332027,-0.9972521477216598,-2.846526108954763,-3.155149860429958,3.2690884331277146,9.534563678974758,3.527465378742549,0.7777749225304951
pt15,692.6757008095325,282.0714159826788,0.04980100824894871,0.028568543349311904,-0.9983504440619666,-1.637079699219108,-2.855735074540291,3.299581246954189,10.157076474184082,2.685010897843208,0.7790067461340937
pt15,692.6757008095325,282.0714159826788,0.04645223191318006,0.014448290990501662,-0.9988160006066662,-0.8278548995175842,-2.662753131771187,3.1872714216064186,9.732623417520289,3.5073023273272215,0.7769724629037077
pt15,692.6757008095325,282.0714159826788,0.040171664604458014,0.0324798329798687,-0.9986647415693564,-1.8612847040478573,-2.3035023849882177,3.219825410067234,10.418784160948677,3.2553180938486133,0.7773693119231503
pt15,692.6757008095325,282.0714159826788,0.030644064954215757,0.0511221801503503,-0.998222137134675,-2.9303625145411534,-1.7583504550947755,3.25612365323152,10.446839945605833,3.2142033957093035,0.778160612131853
pt15,692.6757008095325,282.0714159826788,0.08933115212505073,0.05194558396532344,-0.9946464361857053,-2.9776028500724454,-5.13207740097686,3.4162688925761002,10.184802088265311,3.086554384484405,0.7771825248353935
pt15,692.6757008095325,282.0714159826788,0.0412852048004493,0.05053386583520172,-0.9978685847269292,-2.896610960202972,-2.3691693573169905,3.3350957873623823,9.714416643127558,3.661916986104435,0.7767531015946115
pt15,692.6757008095325,282.0714159826788,0.06693968068159373,0.05199859800789557,-0.9964011148079517,-2.980644441563487,-3.843438747971403,3.315809238040285,10.005180422444289,2.9136862312829566,0.7752211392881512
pt15,692.6757008095325,282.0714159826788,0.08209449015669326,0.031186436164488365,-0.996136465320923,-1.7871409438501367,-4.711264202144306,3.4116452989878976,10.064483092328324,3.2162632670406026,0.7759731232779733
pt15,692.6757008095325,282.0714159826788,0.0293539923851872,0.04955113854502369,-0.9983401116131352,-2.8402341967131064,-1.6841709929552924,3.084580815099251,10.157073189574986,2.919771950786881,0.7749077625107182
pt15,692.6757008095325,282.0714159826788,0.02205641860393515,0.034342175383857906,-0.999166686959651,-1.968048685993507,-1.2645882827236257,3.416835348525737,10.21752299022005,3.3197632253789404,0.7732610342100161
pt15,692.6757008095325,282.0714159826788,0.025875905590714517,0.05366322046165767,-0.9982237811563472,-3.076153675065627,-1.484885725272832,3.3412667751403493,10.036951274120625,3.1283762359291183,0.773469251802314
pt15,692.6757008095325,282.0714159826788,0.06277805157150507,0.03162607028967378,-0.9975263077455564,-1.8123425558627133,-3.6010879218059904,3.0796637443182435,10.358006090103405,3.054243297574042,0.776365037805326
pt15,692.6757008095325,282.0714159826788,0.03821841154672824,0.044429344755817515,-0.9982812427922146,-2.5464521786956813,-2.192453088949415,2.9977502563737506,10.345485342867207,3.2613989913545764,0.7752597566761044
pt15,692.6757008095325,282.0714159826788,0.057887884804686485,0.043414245905759465,-0.9973785979005256,-2.488235115203932,-3.321722266202347,3.351873106201847,10.000675044692377,2.908587309895445,0.7746234600545763
pt15,692.6757008095325,282.0714159826788,0.05043001363992221,0.04397812569258919,-0.9977588755954993,-2.520573935495221,-2.8934548326859724,3.1922431413834356,10.26715835987557,3.3112879261851798,0.7747361029892262
pt15,692.6757008095325,282.0714159826788,0.028160125775780993,0.04049759286849997,-0.9987826845652292,-2.3209758682144197,-1.614994993039384,3.3208796567413494,9.887853059800717,3.4421627749801003,0.7749046262622207
pt15,692.6757008095325,282.0714159826788,0.026335353941930064,0.03949310565775876,-0.9988727395268727,-2.2633769011319163,-1.5102576104845007,3.03918345221357,10.288371987784071,3.3157024013794105,0.7764095749519524
pt15,692.6757008095325,282.0714159826788,0.01692025541870288,0.024213557497782607,-0.9995635551642096,-1.387470252276925,-0.9697899015525367,3.318173922644664,10.278886848503996,3.1437005569463015,0.7761521297496913
pt15,692.6757008095325,282.0714159826788,0.040910885014828195,0.057182876556392016,-0.997525145741741,-3.2781256587020158,-2.3485203911912538,3.2037729177022443,9.79139585462023,3.3866648680779825,0.7745675600914826
pt15,692.6757008095325,282.0714159826788,0.06944014505167558,0.030721764259632932,-0.9971129509130153,-1.76050444057798,-3.9837150957550564,3.217080943350823,9.742804967985174,3.141871794570905,0.7735193402149256
pt15,692.6757008095325,282.0714159826788,0.036247258872340433,0.03094486523159632,-0.9988636363332776,-1.7732932652738582,-2.0782657162255065,3.34740028742924,10.307912554364073,3.2202449796897716,0.7740723055537749
pt15,692.6757008095325,282.0714159826788,0.04272431988200377,0.03958444065509421,-0.9983024041248031,-2.268614106303702,-2.450590441237912,3.321809911578345,10.186745192184336,3.232304643565142,0.7750042404818783
pt15,692.6757008095325,282.0714159826788,0.011817027103971393,0.015075039292976565,-0.9998165440349274,-0.8637688458136303,-0.6771584836521953,3.1049138751163103,10.581197503709868,3.186006344544261,0.7752143826249618
pt15,692.6757008095325,282.0714159826788,0.020112847083782852,0.02767733061791945,-0.9994145104205612,-1.585996764635122,-1.1529007293009335,3.14180252414967,10.612987331778905,3.371910255732081,0.7749207800057242
pt15,692.6757008095325,282.0714159826788,0.03306251122054736,0.05449093649436208,-0.9979666975666452,-3.123647806855592,-1.8975079471286327,3.173924163332145,10.71526198132367,3.0942771544761336,0.7765197552525198
pt15,692.6757008095325,282.0714159826788,0.04413215550787626,0.032217312708248805,-0.9985061163709458,-1.8462355243852924,-2.530722269493661,3.0902399211793603,10.598370340320134,3.1957613931888833,0.7750383084388462
pt15,692.6757008095325,282.0714159826788,0.05257727917939929,0.03074796332123341,-0.9981433474775818,-1.7620062457290169,-3.0152729541792214,3.4825882384652336,10.56348021493789,3.4638582790084613,0.7730817491452213
pt15,692.6757008095325,282.0714159826788,0.04179500004027042,0.04741092859620403,-0.9980006497847341,-2.717464811637749,-2.398073215950284,3.470137059526366,10.252536753194915,3.3172512197972615,0.7705422874914126
pt15,692.6757008095325,282.0714159826788,0.039461748443048277,0.04672842823743976,-0.9981278706975738,-2.678317029726868,-2.264053307685417,3.4927301885889466,9.963187410661158,3.0207142293914653,0.7724469713502726
pt15,692.6757008095325,282.0714159826788,0.03455722341021948,0.010754266924938307,-0.9993448824506923,-0.6161859843673722,-1.9804918737477186,3.399144549908202,10.04733223812637,3.3787104348167674,0.770301181832914
pt15,692.6757008095325,282.0714159826788,0.01428669209213121,0.03635129485241497,-0.9992369344850992,-2.0832347502822395,-0.8191364441395231,3.5695426754962054,10.6046172562198,3.447581625984754,0.7756916434212111
pt15,692.6757008095325,282.0714159826788,0.03593641226844236,0.04949308401853574,-0.9981277098457441,-2.8369038310962726,-2.061976384302095,3.273389732554429,10.86561198370023,3.1037449426384516,0.7740112950754907
pt15,692.6757008095325,282.0714159826788,-0.007975817617635524,0.030678150948754597,-0.9994975000809211,-1.7580044035294322,0.45720073153953783,3.419543190409138,10.094326147987992,2.866724929282175,0.7734958879318837
pt15,692.6757008095325,282.0714159826788,0.012886520697786934,0.0768109395237968,-0.9969624074876038,-4.405281720358772,-0.7405516270046025,3.410916619859727,10.537960171062018,2.7978699554646815,0.7734997111618859
pt15,692.6757008095325,282.0714159826788,0.02393127206088992,0.04105282655055204,-0.9988703251550406,-2.3528148943262086,-1.372449049290673,3.400152024441629,9.925260690843476,3.4911268685707686,0.7741628369546968
pt15,692.6757008095325,282.0714159826788,0.06582214094795015,0.05099834633602853,-0.9965272877253196,-2.9232580924219667,-3.7789839863268964,3.442499016378379,10.630408685976217,2.626985825978195,0.7764933751037206
pt15,692.6757008095325,282.0714159826788,0.029174065180091323,0.04292281631271373,-0.9986523603311072,-2.4600520011360802,-1.6733305817963187,3.3352326434483714,9.8807981887507,3.0338238654321774,0.7766422333768164
pt15,692.6757008095325,282.0714159826788,0.01703501667348467,0.010605871218414003,-0.9997986631572647,-0.6076830517253087,-0.976136657611674,3.456504853814797,9.702183045855826,3.0399582558831058,0.7774388367870473
pt15,692.6757008095325,282.0714159826788,0.05236840968162985,0.03476766517574738,-0.998022446309804,-1.9924420231702042,-3.003679554526168,3.3711087108747324,10.227597697790761,2.944286991855643,0.7782642026750538
pt15,692.6757008095325,282.0714159826788,0.05017331003162004,0.03744601641231529,-0.9980382970632085,-2.1460004211782038,-2.87794652352843,3.3000592808863893,9.739779400333386,2.9159621186373705,0.776143180005222
pt15,692.6757008095325,282.0714159826788,0.043096405540674336,0.03973745738829977,-0.9982803763275043,-2.2773882228383617,-2.471960725743565,3.405287294537945,10.083900801234481,2.893021502299489,0.7773502707959438
pt15,692.6757008095325,282.0714159826788,0.03262407690602272,0.04140755286482327,-0.9986096021364168,-2.3731565121258686,-1.8711589936996358,3.1609295504778765,10.145916560178438,2.7587577076807217,0.7791624040230178
pt15,692.6757008095325,282.0714159826788,0.050867976577882966,0.04058361166716305,-0.9978804830743662,-2.325908437443478,-2.918184927827037,3.130543289052161,10.579073137539883,3.1460353994570363,0.7783094147682238
pt15,692.6757008095325,282.0714159826788,0.02111016656940541,0.055458803586975296,-0.9982377205228915,-3.179186497614064,-1.2114781554374656,3.3394677926388057,10.343676453116831,3.0712626977741717,0.7753388537343187
pt15,692.6757008095325,282.0714159826788,0.07341957649006141,0.05271154537459221,-0.9959071986001414,-3.0215494173986186,-4.216292290914907,3.3117961495132957,10.141404198626743,2.765655661704784,0.7757727899196492
pt15,692.6757008095325,282.0714159826788,0.016997110055127607,0.059682552593392384,-0.9980727025157977,-3.4215917169685817,-0.9756489060507333,3.342007481516176,9.993202283041814,2.894087562283037,0.7754915142351895
pt15,692.6757008095325,282.0714159826788,0.04313168776809126,0.03042724510400494,-0.9986059130871097,-1.743621843139665,-2.4731764658252042,3.6216379102545604,10.130720999805103,2.758908450294371,0.7778705810939014
pt15,692.6757008095325,282.0714159826788,0.02985444687502939,0.047043201952452304,-0.9984466095941681,-2.6963720911291884,-1.7126847717372489,3.1996798483503244,9.794216013987958,2.988929557998988,0.7792456350746088
pt15,692.6757008095325,282.0714159826788,0.0441791988787866,0.045351161752047356,-0.9979937303286128,-2.5993217004191815,-2.534715420936456,3.2152982291625385,10.57049801360798,2.9907926855058604,0.777477608636012
pt15,692.6757008095325,282.0714159826788,0.016512785851750787,0.04886593215917426,-0.9986688314099429,-2.8009271424662514,-0.9472877288541363,3.1864342846459817,9.836498496989346,3.2407512657438873,0.7760036413566704
pt15,692.6757008095325,282.0714159826788,0.032958336311455276,0.056373570576543186,-0.9978655908254246,-3.231680916501051,-1.891725056857518,3.027263498996162,10.98910869077873,3.2880279730482216,0.7766040796382349
pt16,1585.8300339938714,236.85870318219503,-0.2931659121185487,0.049077256353998254,-0.954801092758001,-2.813049671915508,17.068788162116135,3.680009379297466,10.139402483283968,3.233410961830931,0.774080685098095
pt16,1585.8300339938714,236.85870318219503,-0.25440513881668925,0.029108752423027563,-0.9666595855791931,-1.6680442783723703,14.744728995133109,3.760875053584733,10.455288867343933,3.249641343804864,0.771707731283427
pt16,1585.8300339938714,236.85870318219503,-0.24099376688403157,0.0006795640385363653,-0.9705264404334049,-0.03893615431383303,13.945203778361671,3.744640968617621,10.721460575578332,3.4912509371778078,0.7745388875870317
pt16,1585.8300339938714,236.85870318219503,-0.24192084581507198,-0.0005575907102504671,-0.9702958691466329,0.03194759604851122,13.999939658081006,3.7721201088138296,10.469198464824576,3.130793278899598,0.7757714665155323
pt16,1585.8300339938714,236.85870318219503,-0.2605230239062168,0.03629375362756225,-0.9647852019352667,-2.0799357039730344,15.111292091144177,3.7869485603005697,10.664928018537386,3.060290020979386,0.7750179861222102
pt16,1585.8300339938714,236.85870318219503,-0.2495447317753847,0.04464395738599915,-0.9673336094942999,-2.5587607898652567,14.465310067629924,3.8698089746242337,10.741394776367503,3.0543751106513803,0.7739176524025803
pt16,1585.8300339938714,236.85870318219503,-0.28196054017172306,0.048332036855862515,-0.9582078358900035,-2.77030100579364,16.396953467148222,3.9807209625516484,9.853204916635296,2.672321523092805,0.7751604620940962
pt16,1585.8300339938714,236.85870318219503,-0.23284911548962653,0.06216077426158958,-0.9705243078305731,-3.5638476293197403,13.491450734747744,3.880690176921121,10.04861556210353,3.089032317942648,0.7755027228309315
pt16,1585.8300339938714,236.85870318219503,-0.26168549998662155,0.015413663047029898,-0.9650301010054217,-0.8831728126338282,15.171943179620387,3.530447681182954,10.258959970025163,2.5603421321182287,0.7737426603347637
pt16,1585.8300339938714,236.85870318219503,-0.25175770383039064,0.04948100964246939,-0.9665245781166464,-2.836211171637145,14.599828395441403,3.84808490126454,10.012697647624739,3.1500402982487676,0.7752401884188596
pt16,1585.8300339938714,236.85870318219503,-0.2418015219253466,0.03800034933480091,-0.969581336865281,-2.1777839811570257,14.00321250999225,4.02512140484601,9.684367779188976,3.0369965965517762,0.7737420803886909
pt16,1585.8300339938714,236.85870318219503,-0.22873348642428093,0.019815487596063597,-0.9732874463868814,-1.1354181208421679,13.225161311336167,3.82566323741303,9.929984480946564,3.0701567288535885,0.7747104725992763
pt16,1585.8300339938714,236.85870318219503,-0.20687083912050883,0.03673718161563213,-0.9776782999360117,-2.1053592116609128,11.94722168314983,3.677845620339714,10.164780766858348,3.0591686927247137,0.7755204335190146
pt16,1585.8300339938714,236.85870318219503,-0.23488798135738204,0.03692992992915527,-0.9713206593908033,-2.1164103757126345,13.594470911871774,3.8410391961267942,10.062892354460066,3.051678446371189,0.7764425115715357
pt16,1585.8300339938714,236.85870318219503,-0.2268175702989035,0.025832191956871687,-0.9735945552732529,-1.4802402337501803,13.114236081530048,3.558299757784276,9.603374530707733,2.816945023666008,0.777087085919993
pt16,1585.8300339938714,236.85870318219503,-0.24394495323495669,0.028891282841321416,-0.9693586719640744,-1.655578946362485,14.125510658024508,3.6469083066774686,9.939992435176785,2.9584879600599123,0.7774432805919863
pt16,1585.8300339938714,236.85870318219503,-0.23867760526895745,0.07328926799371537,-0.9683293080918124,-4.2029340299902325,13.84648109579723,3.846487648967112,9.798939402212593,2.9528285599350808,0.7731272280148922
pt16,1585.8300339938714,236.85870318219503,-0.2543836003462228,0.03903128718260505,-0.9663154091987127,-2.236896233255612,14.748557446501032,3.8182206418661897,9.434365909860013,3.0681672182538007,0.7741688130424726
pt16,1585.8300339938714,236.85870318219503,-0.2747031993699903,0.046006134134185576,-0.9604278226754294,-2.636888066596678,15.961678839701202,3.6614592706128333,10.302627378128514,3.0144406393116077,0.7738571588389035
pt16,1585.8300339938714,236.85870318219503,-0.257325645096063,0.02649851983780535,-0.9659613359706775,-1.5184310852681981,14.916794226938643,4.019912109665284,9.985298700345746,3.1936112574622206,0.7736228134599539
pt16,1585.8300339938714,236.85870318219503,-0.2564433440040444,0.022447824633129946,-0.9662985497177317,-1.28627365273998,14.862958580993896,3.6619645033670074,9.705378993845224,3.0790440385341227,0.7740955967598857
pt16,1585.8300339938714,236.85870318219503,-0.26987623968028096,0.07392963458069447,-0.960052724118219,-4.239724139655524,15.70097286259871,3.8236287631704178,9.90725585412682,3.4976749199818533,0.7771614275278939
pt16,1585.8300339938714,236.85870318219503,-0.234719543859097,0.022941949460133063,-0.9717923619302041,-1.3145922139571138,13.578733841932957,3.548073996707618,10.553025276564426,3.1193964984781197,0.7753571826758946
pt16,1585.8300339938714,236.85870318219503,-0.27575584644756823,0.048973299783686045,-0.9599793221345755,-2.8070862283675835,16.026810536169986,3.655277275049868,9.910224062520967,3.108296912568505,0.7759815933580875
pt16,1585.8300339938714,236.85870318219503,-0.2541755264957507,0.027450826942680303,-0.9667684374641136,-1.573014127070683,14.730413677861083,3.802708426321436,10.119559036946232,3.1484497631999036,0.7745799202360216
