Key,x_position,y_position,vector_x,vector_y,vector_z,gaze_pitch,gaze_yaw,roll,pitch,yaw,distance
pt1,86.4,47.900000000000006,0.14680167911045328,0.0664910962953232,-0.9869286647081276,-3.8124719180966875,-8.460484151644586,5.0668296150264505,2.0170956633395027,3.461349283403838,0.8243690517240148
pt1,86.4,47.900000000000006,0.13856980034176122,0.08175571586139634,-0.9869723675908464,-4.689491488675677,-7.992023141312166,5.242506685103224,4.004629008528481,3.385919655239569,0.8167021901760168
pt1,86.4,47.900000000000006,0.14826917115386135,0.08350836998311924,-0.9854149444862647,-4.790255787313721,-8.556746844278688,5.6519224242920725,2.538901100778598,3.6732686978648625,0.816335234450625
pt1,86.4,47.900000000000006,0.16217577724992896,0.0852038961350368,-0.9830764856272534,-4.88774979273284,-9.367578403645943,5.812687150445029,2.453214733362514,3.9122300372712404,0.8169054193987589
pt1,86.4,47.900000000000006,0.19076502416169322,0.07681446428310301,-0.9786257044002765,-4.405484272623382,-11.030430654262025,5.807392459100232,2.455610071629038,3.905260103912687,0.8168150071533306
pt1,86.4,47.900000000000006,0.15815150730108302,0.08479818050496753,-0.9837669208232629,-4.864419563981365,-9.132794308777553,5.603918367480961,2.28524690793945,3.7249892230189725,0.8176325054887126
pt1,86.4,47.900000000000006,0.17099836401513563,0.08503756069611677,-0.9815947176832299,-4.878184759182623,-9.882023449963441,5.578284105430368,2.258585446096905,3.901238080092037,0.8154109878863726
pt1,86.4,47.900000000000006,0.18784658300058263,0.09965488365088691,-0.977129735899104,-5.719297496706346,-10.881965677829106,5.710112150584162,2.258846476173542,3.8412537285507895,0.8145903464035708
pt1,86.4,47.900000000000006,0.17675925225119596,0.07612792751894439,-0.9813056443262366,-4.366033091457847,-10.210999738206802,5.495792697146815,2.319685826576402,3.8685267918305497,0.8160183065151616
pt1,86.4,47.900000000000006,0.1599062774772092,0.08278548714163743,-0.9836546951298053,-4.748693733521533,-9.23342677103586,5.456283658834779,1.9791206995654045,4.075528527584001,0.8137445056453809
pt1,86.4,47.900000000000006,0.19245767449675347,0.06519432658954627,-0.9791372626786933,-3.7380109023155943,-11.120203808436527,5.441622625154937,1.8381368141669328,3.8086755193986956,0.8145837856047727
pt1,86.4,47.900000000000006,0.16900895942280217,0.0830509113569867,-0.9821092250024602,-4.763953971703292,-9.764264017837718,5.4507416844189525,1.9689162943224932,3.9411486056239906,0.814334402169288
pt1,86.4,47.900000000000006,0.1826279029309498,0.09964207404692753,-0.9781198874126685,-5.718559889170898,-10.576100283970574,5.430575976160528,1.9445430033093603,4.058607994379903,0.8131819767486743
pt1,86.4,47.900000000000006,0.1792084825921726,0.08094473142327578,-0.9804754919441943,-4.64287098177285,-10.35802218056251,5.396566394669131,1.896011540138398,4.017818639739112,0.813430534291905
pt1,86.4,47.900000000000006,0.16775880148136826,0.08876446402553535,-0.9818237190630605,-5.092531602524653,-9.696178373418533,5.3427384495086185,1.6633263996593615,4.1314988060393905,0.8137558603064818
pt1,86.4,47.900000000000006,0.19421610810081152,0.06984039894914464,-0.9784694638993416,-4.004820316240493,-11.226702640372922,5.386102878484014,1.922679345340521,4.078399861385407,0.812262924378594
pt1,86.4,47.900000000000006,0.16739097205027104,0.07961461831034874,-0.9826706704093405,-4.566414335218193,-9.667139131801878,5.338713061005659,1.8211348909803289,4.091652831953991,0.8124367172598924
